aircraft_model,company,date,discount,flight_airport_arrive,flight_airport_away,flight_number,flight_time_arrive,flight_time_away,flight_transfer,flight_type,on_time_rate,price,refund_fee,spider,status,url,version
波音 737-800(中型),中国国航,20190414173405,经济舱9.6折,天河国际机场T3,首都国际机场T3,CA8204,13:25,11:10,,,93%,¥2180,退改¥218起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
波音 737-800(中型),中国国航,20190414173405,经济舱9.5折,天河国际机场T3,首都国际机场T3,CA8204,13:25,11:10,,,93%,¥2170,退改¥217起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
波音 737-800(中型),中国国航,20190414173405,公务舱5.6折,天河国际机场T3,首都国际机场T3,CA8204,13:25,11:10,,,93%,¥4080,退改¥204起,ctripspy,4张,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
波音 737-800(中型),中国国航,20190414173405,经济舱9.7折,天河国际机场T3,首都国际机场T3,CA8204,13:25,11:10,,,93%,¥2200,退改¥220起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
波音 737-800(中型),中国国航,20190414173405,经济舱全价,天河国际机场T3,首都国际机场T3,CA8204,13:25,11:10,,,93%,¥2290,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
波音 737-800(中型),中国国航,20190414173405,公务舱全价,天河国际机场T3,首都国际机场T3,CA8204,13:25,11:10,,,93%,¥7330,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A321(中型),中国国航,20190414173405,经济舱9.6折,天河国际机场T3,首都国际机场T3,CA8210,19:50,17:30,,,70%,¥2180,退改¥218起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A321(中型),中国国航,20190414173405,经济舱9.6折,天河国际机场T3,首都国际机场T3,CA8210,19:50,17:30,,,70%,¥2180,退改¥218起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A321(中型),中国国航,20190414173405,经济舱9.6折,天河国际机场T3,首都国际机场T3,CA8210,19:50,17:30,,,70%,¥2180,退改¥218起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A321(中型),中国国航,20190414173405,经济舱9.5折,天河国际机场T3,首都国际机场T3,CA8210,19:50,17:30,,,70%,¥2170,退改¥217起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A321(中型),中国国航,20190414173405,超级公务舱4.7折,天河国际机场T3,首都国际机场T3,CA8210,19:50,17:30,,,70%,¥3410,退改¥171起,ctripspy,2张,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A321(中型),中国国航,20190414173405,经济舱9.7折,天河国际机场T3,首都国际机场T3,CA8210,19:50,17:30,,,70%,¥2200,退改¥220起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A321(中型),中国国航,20190414173405,经济舱全价,天河国际机场T3,首都国际机场T3,CA8210,19:50,17:30,,,70%,¥2290,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A321(中型),中国国航,20190414173405,公务舱全价,天河国际机场T3,首都国际机场T3,CA8210,19:50,17:30,,,70%,¥7330,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173406,经济舱9.9折,天河国际机场T3,首都国际机场T3,CA8206,15:30,13:10,,,100%,¥2270,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173406,经济舱9.9折,天河国际机场T3,首都国际机场T3,CA8206,15:30,13:10,,,100%,¥2270,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173406,经济舱9.9折,天河国际机场T3,首都国际机场T3,CA8206,15:30,13:10,,,100%,¥2270,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173406,公务舱9.9折,天河国际机场T3,首都国际机场T3,CA8206,15:30,13:10,,,100%,¥7260,提前改签免费,ctripspy,1张,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173406,经济舱全价,天河国际机场T3,首都国际机场T3,CA8206,15:30,13:10,,,100%,¥2290,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173406,公务舱全价,天河国际机场T3,首都国际机场T3,CA8206,15:30,13:10,,,100%,¥7330,提前改签免费,ctripspy,1张,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173406,经济舱9.9折,天河国际机场T3,首都国际机场T3,CA8208,18:05,15:40,,,77%,¥2270,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173406,经济舱9.9折,天河国际机场T3,首都国际机场T3,CA8208,18:05,15:40,,,77%,¥2270,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173406,经济舱9.9折,天河国际机场T3,首都国际机场T3,CA8208,18:05,15:40,,,77%,¥2270,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173406,公务舱9.9折,天河国际机场T3,首都国际机场T3,CA8208,18:05,15:40,,,77%,¥7260,提前改签免费,ctripspy,3张,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173406,经济舱全价,天河国际机场T3,首都国际机场T3,CA8208,18:05,15:40,,,77%,¥2290,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173406,公务舱全价,天河国际机场T3,首都国际机场T3,CA8208,18:05,15:40,,,77%,¥7330,提前改签免费,ctripspy,3张,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
波音 737-800(中型),东方航空,20190414173406,经济舱9.8折,天河国际机场T3,首都国际机场T2,MU2460,10:25,08:10,,,97%,¥2290,退改¥112起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
波音 737-800(中型),东方航空,20190414173407,经济舱全价,天河国际机场T3,首都国际机场T2,MU2460,10:25,08:10,,,97%,¥2290,退改¥115起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
波音 737-800(中型),东方航空,20190414173407,经济舱9.8折,天河国际机场T3,首都国际机场T2,MU2460,10:25,08:10,,,97%,¥2290,退改¥112起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
波音 737-800(中型),东方航空,20190414173407,经济舱9.1折,天河国际机场T3,首都国际机场T2,MU2460,10:25,08:10,,,97%,¥2070,退改签,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
波音 737-800(中型),东方航空,20190414173407,公务舱全价,天河国际机场T3,首都国际机场T2,MU2460,10:25,08:10,,,97%,¥7030,退改¥352起,ctripspy,3张,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
波音 737-800(中型),东方航空,20190414173407,经济舱全价,天河国际机场T3,首都国际机场T2,MU2460,10:25,08:10,,,97%,¥2290,退改¥115起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/bjs-wuh?date=2019-04-16,0.1
空中客车 A320(中型),春秋航空,20190414173413,经济舱9.1折,虹桥国际机场T1,白云国际机场T1,9C8932,23:35,21:10,,,50%,¥1470,退改¥294起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/can-sha?date=2019-04-14,0.1
空中客车 A330-200(大型),中国国航,20190414173413,经济舱全价,浦东国际机场T2,白云国际机场T1,CA1866,23:25,21:00,,,67%,¥1620,退改¥162起,ctripspy,1张,https://flights.ctrip.com/itinerary/oneway/can-sha?date=2019-04-14,0.1
空中客车 A330-200(大型),中国国航,20190414173413,经济舱全价,浦东国际机场T2,白云国际机场T1,CA1866,23:25,21:00,,,67%,¥1620,退改¥162起,ctripspy,1张,https://flights.ctrip.com/itinerary/oneway/can-sha?date=2019-04-14,0.1
空中客车 A320(中型),南方航空,20190414173413,经济舱9.9折,浦东国际机场T2,白云国际机场T2,CZ3586,00:20,22:05,,,73%,¥1620,退改¥81起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/can-sha?date=2019-04-14,0.1
空中客车 A320(中型),南方航空,20190414173413,经济舱,浦东国际机场T2,白云国际机场T2,CZ3586,00:20,22:05,,,73%,¥1620,退改¥81起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/can-sha?date=2019-04-14,0.1
空中客车 A320(中型),南方航空,20190414173413,经济舱9.9折,浦东国际机场T2,白云国际机场T2,CZ3586,00:20,22:05,,,73%,¥1620,退改¥81起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/can-sha?date=2019-04-14,0.1
空中客车 A320(中型),南方航空,20190414173413,经济舱8.1折,浦东国际机场T2,白云国际机场T2,CZ3586,00:20,22:05,,,73%,¥1300,退改签,ctripspy,,https://flights.ctrip.com/itinerary/oneway/can-sha?date=2019-04-14,0.1
空中客车 A320(中型),南方航空,20190414173413,折扣公务舱,浦东国际机场T2,白云国际机场T2,CZ3586,00:20,22:05,,,73%,¥3240,退改¥324起,ctripspy,2张,https://flights.ctrip.com/itinerary/oneway/can-sha?date=2019-04-14,0.1
空中客车 A320(中型),南方航空,20190414173413,折扣公务舱,浦东国际机场T2,白云国际机场T2,CZ3586,00:20,22:05,,,73%,¥3240,退改¥324起,ctripspy,2张,https://flights.ctrip.com/itinerary/oneway/can-sha?date=2019-04-14,0.1
波音 787-9(大型),上海航空,20190414173413,豪华公务舱全价,虹桥国际机场T2,白云国际机场T1,FM9320,23:50,21:30,,,60%,¥4100,退改¥410起,ctripspy,4张,https://flights.ctrip.com/itinerary/oneway/can-sha?date=2019-04-14,0.1
波音 787-9(大型),上海航空,20190414173413,经济舱8.0折,虹桥国际机场T2,白云国际机场T1,FM9320,23:50,21:30,,,60%,¥1290,退改签,ctripspy,,https://flights.ctrip.com/itinerary/oneway/can-sha?date=2019-04-14,0.1
波音 787-9(大型),上海航空,20190414173413,豪华公务舱全价,虹桥国际机场T2,白云国际机场T1,FM9320,23:50,21:30,,,60%,¥4100,退改¥410起,ctripspy,4张,https://flights.ctrip.com/itinerary/oneway/can-sha?date=2019-04-14,0.1
波音 787-9(大型),东方航空,20190414173414,豪华公务舱全价,虹桥国际机场T2,白云国际机场T1,"MU9320,共享",23:50,21:30,,,60%,¥4100,退改¥410起,ctripspy,4张,https://flights.ctrip.com/itinerary/oneway/can-sha?date=2019-04-14,0.1
波音 787-9(大型),东方航空,20190414173414,豪华公务舱全价,虹桥国际机场T2,白云国际机场T1,"MU9320,共享",23:50,21:30,,,60%,¥4100,退改¥410起,ctripspy,4张,https://flights.ctrip.com/itinerary/oneway/can-sha?date=2019-04-14,0.1
波音 737-800(中型),东方航空,20190414173438,经济舱2.7折,天河国际机场T3,白云国际机场T1,MU2621,08:40,06:50,,,93%,¥520,退改¥104起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/can-wuh?date=2019-04-18,0.1
波音 737-800(中型),东方航空,20190414173438,经济舱2.7折,天河国际机场T3,白云国际机场T1,MU2621,08:40,06:50,,,93%,¥520,退改¥104起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/can-wuh?date=2019-04-18,0.1
波音 737-800(中型),东方航空,20190414173439,经济舱2.7折,天河国际机场T3,白云国际机场T1,MU2621,08:40,06:50,,,93%,¥520,退改¥104起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/can-wuh?date=2019-04-18,0.1
波音 737-800(中型),东方航空,20190414173439,经济舱3.2折,天河国际机场T3,白云国际机场T1,MU2621,08:40,06:50,,,93%,¥610,退改¥122起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/can-wuh?date=2019-04-18,0.1
波音 737-800(中型),东方航空,20190414173439,经济舱2.7折,天河国际机场T3,白云国际机场T1,MU2621,08:40,06:50,,,93%,¥510,退改签,ctripspy,,https://flights.ctrip.com/itinerary/oneway/can-wuh?date=2019-04-18,0.1
